ID,Title,Release Date,Popularity,Poster URL,Backdrop URL,Overview,Genres,Actors,Trailers
250,"The Picture of Dorian Gray",1945-03-03,20.036,https://image.tmdb.org/t/p/w500/38tqApXB6s1fR0z41Sv4p22LtwX.jpg,https://image.tmdb.org/t/p/w500/hBwvoggQOzAODHRYInZA60qtR7h.jpg,"Posing for a portrait, Dorian Gray talks with Lord Henry Wotton, who says that men should pursue their sensual longings, but laments that only the young get to do so. Taken with the idea, Dorian imagines a scenario in which the painting will age as he stays youthful. His wish comes true, and his boyish looks aid him as he indulges his every whim. But when a stunning revelation forces him to see what he's become, Dorian faces some very dangerous questions.","Drama;Horror;Fantasy","Hurd Hatfield;George Sanders;Donna Reed;Angela Lansbury;Peter Lawford",https://www.youtube.com/watch?v=jp7xAM-ZCCg
251,"Blithe Spirit",1945-04-05,11.301,https://image.tmdb.org/t/p/w500/mBKB90yS8Gti4QhcYGuUeJmeOoC.jpg,https://image.tmdb.org/t/p/w500/mp5q3F8rq5mGR3TtKgEJ8fTpqUc.jpg,"An English mystery novelist invites a medium to his home, so she may conduct a séance for a small gathering. The writer hopes to gather enough material for the book he's working on, as well as to expose the medium as a charlatan. However, proceedings take an unexpected turn, resulting in a chain of supernatural events being set into motion that wreak havoc on the man's present marriage.","Comedy;Fantasy","Rex Harrison;Constance Cummings;Kay Hammond;Margaret Rutherford;Hugh Wakefield",https://www.youtube.com/watch?v=wu-kkkiDnT0
252,"Tarzan and the Amazons",1945-04-29,10.086,https://image.tmdb.org/t/p/w500/3D9irZok7EQ2pLoJLwbVBdedEpQ.jpg,https://image.tmdb.org/t/p/w500/h7BSu8EH7fwQ9kWiMEGxYussBs0.jpg,"A group of archaeologists asks Tarzan to help them find an ancient city in a hidden valley of women. He refuses, but Boy is tricked into doing the job. The queen of the women asks Tarzan to help them.","Action;Adventure;Romance","Johnny Weissmüller;Brenda Joyce;Johnny Sheffield;Henry Stephenson;Maria Ouspenskaya",https://www.youtube.com/watch?v=hXtTf-2ohUk
253,"Conflict",1945-06-15,11.072,https://image.tmdb.org/t/p/w500/kzVULA1agXKgi5cc2fbyWiDKiuF.jpg,https://image.tmdb.org/t/p/w500/tLUANAgxUMhzlVxOgLKaRK0KCNB.jpg,"Unhappily married Richard Mason concocts a meticulous scheme to kill his shrewish wife so that he'll be free to marry her sister.","Thriller","Humphrey Bogart;Alexis Smith;Sydney Greenstreet;Rose Hobart;Charles Drake",https://www.youtube.com/watch?v=P0IcpAJnWqI
254,"Anchors Aweigh",1945-08-13,19.585,https://image.tmdb.org/t/p/w500/g9NwGrwZxNPRjpjLBVZ9PkZCpTm.jpg,https://image.tmdb.org/t/p/w500/oRw716yj4jgshktF03s2is7HGun.jpg,"Two sailors, Joe and Clarence have four days shore leave in spend their shore leave trying to get a girl for Clarence. Clarence has his eye on a girl with musical aspirations, and before Joe can stop him, promises to get her an audition with José Iturbi. But the trouble really starts when Joe realizes he's falling for his buddy's girl.","Music;Comedy;Romance","Frank Sinatra;Kathryn Grayson;Gene Kelly;José Iturbi;Dean Stockwell",https://www.youtube.com/watch?v=ulZcqaPVw-w
255,"Mildred Pierce",1945-10-20,15.101,https://image.tmdb.org/t/p/w500/iSXi0xvPUPwEI2xxWZrcKJXpUYc.jpg,https://image.tmdb.org/t/p/w500/iWAijx2874J0QgNVXwqW24IMRai.jpg,"A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.","Crime;Drama","Joan Crawford;Jack Carson;Zachary Scott;Eve Arden;Ann Blyth",https://www.youtube.com/watch?v=wgSCkyByV0k
256,"Spellbound",1945-11-08,18.277,https://image.tmdb.org/t/p/w500/dPAox7jGScLBvxKLeRptJIBF7v.jpg,https://image.tmdb.org/t/p/w500/6NDcZvl5fIU5yHIppPQn6Ali3ph.jpg,"When Dr. Anthony Edwardes arrives at a Vermont mental hospital to replace the outgoing hospital director, Dr. Constance Peterson, a psychoanalyst, discovers Edwardes is actually an impostor. The man confesses that the real Dr. Edwardes is dead and fears he may have killed him, but cannot recall anything. Dr. Peterson, however is convinced his impostor is innocent of the man's murder, and joins him on a quest to unravel his amnesia through psychoanalysis.","Thriller;Mystery;Romance","Ingrid Bergman;Gregory Peck;Leo G. Carroll;Michael Chekhov;John Emery",https://www.youtube.com/watch?v=HIBaGIUbXqI
257,"Fallen Angel",1945-11-15,14.283,https://image.tmdb.org/t/p/w500/8WLGwhpJWaSu8W8geauaaWpJC8A.jpg,https://image.tmdb.org/t/p/w500/yNqFvR6HH2OxZWwEygbWUXPm8uD.jpg,"An unemployed drifter, Eric Stanton wanders into a small California town and begins hanging around the local diner. While Eric falls for the lovely waitress Stella, he also begins romancing a quiet and well-to-do woman named June Mills. Since Stella isn't interested in Eric unless he has money, the lovelorn guy comes up with a scheme to win her over, and it involves June. Before long, murder works its way into this passionate love triangle.","Crime;Mystery;Drama;Romance","Alice Faye;Dana Andrews;Linda Darnell;Charles Bickford;Anne Revere",https://www.youtube.com/watch?v=-hIA82_TuFo
258,"Brief Encounter",1945-11-24,18.88,https://image.tmdb.org/t/p/w500/jC9EwLJcGhYMSQAHu2LxkKN5v7O.jpg,https://image.tmdb.org/t/p/w500/vKvoOlhhaZCsiGQDvaZQqyGq1oA.jpg,"Returning home from a shopping trip to a nearby town, bored suburban housewife Laura Jesson is thrown by happenstance into an acquaintance with virtuous doctor Alec Harvey. Their casual friendship soon develops during their weekly visits into something more emotionally fulfilling than either expected, and they must wrestle with the potential havoc their deepening relationship would have on their lives and the lives of those they love.","Drama;Romance","Celia Johnson;Trevor Howard;Stanley Holloway;Joyce Carey;Cyril Raymond",https://www.youtube.com/watch?v=TtIN_HQHBdA
259,"The Lost Weekend",1945-11-29,21.561,https://image.tmdb.org/t/p/w500/8ggIOoCzt8xT2ePl8DdlRtXgcOh.jpg,https://image.tmdb.org/t/p/w500/rGQfNRjy7ATNKKwgFXolVIngC7j.jpg,"Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.","Drama","Ray Milland;Jane Wyman;Phillip Terry;Howard Da Silva;Doris Dowling",https://www.youtube.com/watch?v=eVb2LVcDfTQ
260,"Detour",1945-11-30,14.387,https://image.tmdb.org/t/p/w500/gJb9HRAs1V4bA0VKsWpT6mhv2RT.jpg,https://image.tmdb.org/t/p/w500/uGOKN4VeCsf249zypWfaAzfTxAB.jpg,"The life of Al Roberts, a pianist in a New York nightclub, turns into a nightmare when he decides to hitchhike to Los Angeles to visit his girlfriend.","Drama;Thriller","Tom Neal;Ann Savage;Claudia Drake;Edmund MacDonald;Tim Ryan",https://www.youtube.com/watch?v=Ne8zro4clBQ
261,"House of Dracula",1945-12-07,11.278,https://image.tmdb.org/t/p/w500/x2HZq0CjGJbU90Q8Bm7jDKBM7ZG.jpg,https://image.tmdb.org/t/p/w500/2yPeVCim2ugYiYVgSFxZBhDbdpb.jpg,"A scientist working on cures for rare afflictions, such as a bone softening agent made from molds to allow him to correct the spinal deformity of his nurse, finds the physical causes of lycanthropy in wolf-man Larry Talbot and of vampirism in Count Dracula, but himself becomes afflicted with homicidal madness while exchanging blood with Dracula.","Horror;Science Fiction;Fantasy","John Carradine;Onslow Stevens;Lon Chaney Jr.;Martha O'Driscoll;Jane Adams",https://www.youtube.com/watch?v=RoEXe74I7js
262,"They Were Expendable",1945-12-07,11.489,https://image.tmdb.org/t/p/w500/ejzJHdvEtUVbiLrDE55DRQskYyf.jpg,https://image.tmdb.org/t/p/w500/iHDx1MZr0BsbT7rigPccuXxNWTX.jpg,"After a demonstration of new PT boats, navy brass are still unconvinced of their viability in combat, leaving Lt. 'Rusty' Ryan frustrated. After the attack on Pearl Harbor, however, Ryan and his buddy Lt. Brickley are told they can finally take their squadron into battle. The PT boats quickly prove their worth, successfully shooting down Japanese planes, relaying messages between islands, and picking off a multitude of enemy ships.","Drama;War","Robert Montgomery;John Wayne;Donna Reed;Jack Holt;Ward Bond",https://www.youtube.com/watch?v=zWNbkJichvI
263,"Leave Her to Heaven",1945-12-25,20.749,https://image.tmdb.org/t/p/w500/aUzQZt2UlaurZ3wlhzVXQb6PQk8.jpg,https://image.tmdb.org/t/p/w500/yctQYbmF9ZyRTqdbvkDoL09H7jX.jpg,"A socialite marries a prominent novelist, which spurs a violent, obsessive, and dangerous jealousy in her.","Drama;Thriller;Romance","Gene Tierney;Cornel Wilde;Jeanne Crain;Vincent Price;Mary Philips",https://www.youtube.com/watch?v=vfMZ5HKHN1o
264,"Scarlet Street",1945-12-25,25.529,https://image.tmdb.org/t/p/w500/eGEDor1BWSQGaLtOntPHUSqNzRC.jpg,https://image.tmdb.org/t/p/w500/qqr6IbCiyylEQLMzMBrSejRJJr1.jpg,"Cashier and part-time starving artist Christopher Cross is absolutely smitten with the beautiful Kitty March. Kitty plays along, but she's really only interested in Johnny, a two-bit crook. When Kitty and Johnny find out that art dealers are interested in Chris's work, they con him into letting Kitty take credit for the paintings. Cross allows it because he is in love with Kitty, but his love will only let her get away with so much.","Drama;Crime","Edward G. Robinson;Joan Bennett;Dan Duryea;Margaret Lindsay;Jess Barker",https://www.youtube.com/watch?v=dGZj1mNo2vE
265,"San Antonio",1945-12-29,11.535,https://image.tmdb.org/t/p/w500/vwLq4HsUrjnfaQq1cwYzUCKnZ60.jpg,https://image.tmdb.org/t/p/w500/85qxyZCdAiZgZZI0eLMBXDDgw4m.jpg,"Rancher Clay Hardin arrives in San Antonio to search for and capture Roy Stuart, notorious leader of a gang of cattle rustlers. The vicious outlaw is indeed in the Texan town, intent on winning the affections of a beautiful chanteuse named Jeanne Starr. When the lovely lady meets and falls in love with the charismatic Hardin, the stakes for both men become higher.","Western","Errol Flynn;Alexis Smith;S.Z. Sakall;Victor Francen;Florence Bates",https://www.youtube.com/watch?v=90VM_OuNoIw
266,"Terror by Night",1946-02-01,16.612,https://image.tmdb.org/t/p/w500/cjGgLJ2GViKy0bla8OfaAhOBAJw.jpg,https://image.tmdb.org/t/p/w500/xMm9Bb8EqJuceDYkEWRjJlZElVI.jpg,"Holmes and Watson board a passenger train bound from London to Edinburgh, to guard the Star of Rhodesia, an enormous diamond worth a fortune belonging to an elderly woman of wealth; but within the first hour of the trip, the woman's son is murdered and the diamond stolen and any of the passengers in their car could be the killer thief.","Crime;Mystery;Thriller","Basil Rathbone;Nigel Bruce;Alan Mowbray;Dennis Hoey;Renee Godfrey",https://www.youtube.com/watch?v=n7dlM8nIp0c
267,"The Spiral Staircase",1946-02-06,12.279,https://image.tmdb.org/t/p/w500/4k0k9f59g901GWzw0gfFT7f5in.jpg,https://image.tmdb.org/t/p/w500/sIBV8kj20P8h2h3abDphP5rfGuL.jpg,"On a stormy night, the mute servant to an ailing matriarch is stalked by a serial killer.","Mystery;Thriller;Horror","Dorothy McGuire;George Brent;Ethel Barrymore;Kent Smith;Rhonda Fleming",https://www.youtube.com/watch?v=Y-hIiCQT848
268,"Dragonwyck",1946-04-19,13.635,https://image.tmdb.org/t/p/w500/guyisLW25bpd7bMGA30OYLbssm6.jpg,https://image.tmdb.org/t/p/w500/4UWnOP9flHKmOWgKmeBBPyWo3wz.jpg,"For Miranda Wells, moving to New York to live in Dragonwyck Manor with her rich cousin, Nicholas, seems like a dream. However, the situation gradually becomes nightmarish. She observes Nicholas' troubled relationship with his tenant farmers, as well as with his daughter, to whom Miranda serves as governess. Her relationship with Nicholas intensifies after his wife dies, but his mental imbalance threatens any hope of happiness.","Drama;Romance;Thriller","Gene Tierney;Walter Huston;Vincent Price;Glenn Langan;Anne Revere",https://www.youtube.com/watch?v=NzpW6CsunDo
269,"Gilda",1946-04-25,14.942,https://image.tmdb.org/t/p/w500/46eKPjoWEyNBAQKDoXEcDFBcaUw.jpg,https://image.tmdb.org/t/p/w500/mvddOYK8TAuSVbZissvU5FLcHMb.jpg,"A gambler discovers an old flame while in Argentina, but she's married to his new boss.","Romance;Drama;Thriller","Rita Hayworth;Glenn Ford;George Macready;Joseph Calleia;Steven Geray",https://www.youtube.com/watch?v=9hTdgygrlOg
270,"Dressed to Kill",1946-05-24,12.081,https://image.tmdb.org/t/p/w500/oD4z3ON2ciLMv6obEH2K8tGThWG.jpg,https://image.tmdb.org/t/p/w500/f3rZsVNWVZnUrvmR57Pn7pENfsP.jpg,"A convicted thief in Dartmoor prison hides the location of the stolen Bank of England printing plates inside three music boxes. When the innocent purchasers of the boxes start to be murdered, Holmes and Watson investigate.","Crime;Mystery","Basil Rathbone;Nigel Bruce;Patricia Morison;Frederick Worlock;Harry Cording",https://www.youtube.com/watch?v=YcVGBo-sqoQ
271,"Cluny Brown",1946-06-02,10.86,https://image.tmdb.org/t/p/w500/dtyHNVXaEJNGXH1A1HAVW1sXiy1.jpg,https://image.tmdb.org/t/p/w500/ceBxKk9YEFJz5Kv3Ztqwi4qE6cm.jpg,"Amateur plumber Cluny Brown gets sent off by her uncle to work as a servant at an English country estate.","Romance;Comedy","Charles Boyer;Jennifer Jones;Peter Lawford;Helen Walker;Reginald Gardiner",https://www.youtube.com/watch?v=hLUGbnkPsN4
272,"Make Mine Music",1946-06-30,11.105,https://image.tmdb.org/t/p/w500/1Mu98243emXAKy8iZfymUJDgTpS.jpg,https://image.tmdb.org/t/p/w500/v3a6fM8QpNWZOQFgOYUeHu6RIad.jpg,"In the tradition of Fantasia, Make Mine Music is a glorious collection of musically charged animated shorts featuring such fun-filled favorites as 'Peter and the Wolf', narrated by the beloved voice behind Winnie the Pooh. In addition you'll enjoy such classic cartoon hits as 'Casey at the Bat,' 'The Whale Who Wanted to Sing at the Met' and 'Johnnie Fedora and Alice Bluebonnet.'","Animation;Music;Family","Nelson Eddy;Dinah Shore;Benny Goodman;Jerry Colonna;Andy Russell",https://www.youtube.com/watch?v=ElnqVbngjy0
273,"The Stranger",1946-07-02,12.856,https://image.tmdb.org/t/p/w500/bzjoPScBLUWpSu10m3GbSbSwVhS.jpg,https://image.tmdb.org/t/p/w500/osCupz9uxvUoca6aqSSkns1UnlQ.jpg,"An investigator from the War Crimes Commission travels to Connecticut to find an infamous Nazi, who may be hiding out in a small town in the guise of a distinguished professor engaged to the Supreme Court Justice’s daughter.","Thriller;Crime","Edward G. Robinson;Loretta Young;Orson Welles;Philip Merivale;Richard Long",https://www.youtube.com/watch?v=ZbiLI6gfAiw
274,"A Scandal in Paris",1946-07-19,10.079,https://image.tmdb.org/t/p/w500/kOBl4nTfUtJugCjAmchRofdyEso.jpg,https://image.tmdb.org/t/p/w500/38rMfVYssufIZyJtoNDtPJQXrw3.jpg,"A smooth-talking French thief wangles his way into an important position as prefect of police.","Comedy;Crime;Romance;History","George Sanders;Signe Hasso;Carole Landis;Akim Tamiroff;Gene Lockhart",https://www.youtube.com/watch?v=clp5xDFnEr0
275,"Black Angel",1946-08-02,11.703,https://image.tmdb.org/t/p/w500/gSpQ7iTM8P3VIW8vlrvtmYBPjap.jpg,https://image.tmdb.org/t/p/w500/zr6LHA7lDXrNKXNhPQdaBQuUViI.jpg,"A falsely convicted man's wife, Catherine, and an alcoholic composer and pianist, Martin team up in an attempt to clear her husband of the murder of a blonde singer, who is Martin's wife.","Mystery;Crime;Thriller;Drama","Dan Duryea;June Vincent;Peter Lorre;Broderick Crawford;Constance Dowling",https://www.youtube.com/watch?v=XZXNrU53Z28
276,"The Time of Their Lives",1946-08-13,11.872,https://image.tmdb.org/t/p/w500/wFO5tIivUKS9PU9feLIm8G1oHaK.jpg,https://image.tmdb.org/t/p/w500/cWLr9NOni65MM7pfzRih2uRoDdD.jpg,"Two ghosts, who were mistakenly branded as traitors during the Revolutionary War, return to 20th century New England to retrieve a letter from George Washington which would prove their innocence.","Comedy;Fantasy","Bud Abbott;Lou Costello;Marjorie Reynolds;Binnie Barnes;John Shelton",https://www.youtube.com/watch?v=i-BjHBlEklg
277,"The Strange Love of Martha Ivers",1946-08-19,18.315,https://image.tmdb.org/t/p/w500/iUAq0UYHglCsnHVbBLcJvZ6KQN9.jpg,https://image.tmdb.org/t/p/w500/wyHgr0RZnSPRdcR08cP5nIshLAV.jpg,"Three childhood friends, Martha, Walter and Sam, share a terrible secret. Over time, the ambitious Martha and the pusillanimous Walter have married. She is a cold businesswoman; he is the district attorney: a perfect combination to dominate the corrupt city of Iverstown at will. But the unexpected return of Sam, after years of absence, deeply disturbs the life of the odd couple.","Drama;Thriller","Barbara Stanwyck;Van Heflin;Lizabeth Scott;Kirk Douglas;Judith Anderson",https://www.youtube.com/watch?v=mBz2bLhtT1g
278,"Notorious",1946-08-21,26.797,https://image.tmdb.org/t/p/w500/yUjKnpColooH88BFQJwwgNOQ56N.jpg,https://image.tmdb.org/t/p/w500/9K8MWPiEVNV1FkxiVTV0HuZvNfa.jpg,"In order to help bring Nazis to justice, U.S. government agent T.R. Devlin recruits Alicia Huberman, the American daughter of a convicted German war criminal, as a spy. As they begin to fall for one another, Alicia is instructed to win the affections of Alexander Sebastian, a Nazi hiding out in Brazil. When Sebastian becomes serious about his relationship with Alicia, the stakes get higher, and Devlin must watch her slip further undercover.","Thriller;Romance;Mystery","Cary Grant;Ingrid Bergman;Claude Rains;Leopoldine Konstantin;Louis Calhern",https://www.youtube.com/watch?v=EhMyp8ZvjWs
279,"The Big Sleep",1946-08-23,20.9,https://image.tmdb.org/t/p/w500/lraHo9D8c0YWfxsKqT5P5sVqMKN.jpg,https://image.tmdb.org/t/p/w500/1fMD4KvZ4cR04aQo6hH6R5NdIH8.jpg,"Private Investigator Philip Marlowe is hired by wealthy General Sternwood regarding a matter involving his youngest daughter Carmen. Before the complex case is over, Marlowe sees murder, blackmail, deception, and what might be love.","Mystery;Crime;Thriller","Humphrey Bogart;Lauren Bacall;John Ridgely;Martha Vickers;Elisha Cook Jr.",https://www.youtube.com/watch?v=HiAEX4Y6jEs
280,"The Killers",1946-08-30,14.105,https://image.tmdb.org/t/p/w500/uXnuc6pW01s1MDwb6QwBWg2JQeX.jpg,https://image.tmdb.org/t/p/w500/e2iQzZPbVWqg7rcOpJjvv42Nc6Y.jpg,"Two hit men walk into a diner asking for a man called 'the Swede'. When the killers find the Swede, he's expecting them and doesn't put up a fight. Since the Swede had a life insurance policy, an investigator, on a hunch, decides to look into the murder. As the Swede's past is laid bare, it comes to light that he was in love with a beautiful woman who may have lured him into pulling off a bank robbery overseen by another man.","Crime;Mystery;Thriller","Edmond O'Brien;Burt Lancaster;Ava Gardner;Albert Dekker;Sam Levene",https://www.youtube.com/watch?v=Cq_gxqCaFms
